date,hour,type,dongsi
20140525,0,PM2.5,93.6
20140525,0,AQI,120
20140525,1,PM2.5,100
20140525,1,AQI,120
20140525,2,PM2.5,107.3
20140525,2,AQI,121
20140525,3,PM2.5,116.8
20140525,3,AQI,122
20140525,4,PM2.5,126.4
20140525,4,AQI,123
20140525,5,PM2.5,140.3
20140525,5,AQI,126
20140525,6,PM2.5,135.3
20140525,6,AQI,129
20140525,7,PM2.5,137.5
20140525,7,AQI,132
20140525,8,PM2.5,124.8
20140525,8,AQI,134
20140525,9,PM2.5,131.5
20140525,9,AQI,137
20140525,10,PM2.5,128.6
20140525,10,AQI,139
20140525,11,PM2.5,106.3
20140525,11,AQI,140
20140525,12,PM2.5,60.7
20140525,12,AQI,138
20140525,13,PM2.5,21.4
20140525,13,AQI,134
20140525,14,PM2.5,25.6
20140525,14,AQI,130
20140525,15,PM2.5,11.2
20140525,15,AQI,127
20140525,16,PM2.5,3
20140525,16,AQI,123
20140525,17,PM2.5,3
20140525,17,AQI,118
20140525,18,PM2.5,3
20140525,18,AQI,112
20140525,19,PM2.5,3
20140525,19,AQI,108
20140525,20,PM2.5,4.5
20140525,20,AQI,104
20140525,21,PM2.5,3.8
20140525,21,AQI,99
20140525,22,PM2.5,3
20140525,22,AQI,94
20140525,23,PM2.5,3
20140525,23,AQI,90
