date,hour,type,dongsi
20141009,0,PM2.5,335.4
20141009,0,AQI,314
20141009,1,PM2.5,323.7
20141009,1,AQI,316
20141009,2,PM2.5,300.1
20141009,2,AQI,318
20141009,3,PM2.5,292.9
20141009,3,AQI,320
20141009,4,PM2.5,290.8
20141009,4,AQI,323
20141009,6,PM2.5,
20141009,6,AQI,
20141009,7,PM2.5,280.4
20141009,7,AQI,336
20141009,8,PM2.5,280.2
20141009,8,AQI,340
20141009,9,PM2.5,272.1
20141009,9,AQI,343
20141009,10,PM2.5,267.3
20141009,10,AQI,346
20141009,11,PM2.5,278.8
20141009,11,AQI,348
20141009,12,PM2.5,287.3
20141009,12,AQI,350
20141009,13,PM2.5,307
20141009,13,AQI,352
20141009,14,PM2.5,329
20141009,14,AQI,353
20141009,15,PM2.5,345.9
20141009,15,AQI,360
20141009,16,PM2.5,
20141009,16,AQI,
20141009,17,PM2.5,350.2
20141009,17,AQI,364
20141009,18,PM2.5,343.6
20141009,18,AQI,365
20141009,19,PM2.5,347.8
20141009,19,AQI,366
20141009,20,PM2.5,370
20141009,20,AQI,367
20141009,21,PM2.5,371.3
20141009,21,AQI,368
20141009,22,PM2.5,367.9
20141009,22,AQI,368
20141009,23,PM2.5,357.7
20141009,23,AQI,369
