date,hour,type,dongsi
20140830,0,PM2.5,144.7
20140830,0,AQI,116
20140830,1,PM2.5,133.4
20140830,1,AQI,119
20140830,2,PM2.5,118.9
20140830,2,AQI,121
20140830,3,PM2.5,128.4
20140830,3,AQI,124
20140830,4,PM2.5,171.9
20140830,4,AQI,129
20140830,5,PM2.5,167.4
20140830,5,AQI,134
20140830,6,PM2.5,158.7
20140830,6,AQI,138
20140830,7,PM2.5,155.8
20140830,7,AQI,141
20140830,8,PM2.5,150.1
20140830,8,AQI,145
20140830,9,PM2.5,145.5
20140830,9,AQI,149
20140830,10,PM2.5,153
20140830,10,AQI,154
20140830,11,PM2.5,163.5
20140830,11,AQI,160
20140830,12,PM2.5,185.3
20140830,12,AQI,167
20140830,13,PM2.5,205.7
20140830,13,AQI,175
20140830,14,PM2.5,199.5
20140830,14,AQI,182
20140830,15,PM2.5,174.4
20140830,15,AQI,188
20140830,16,PM2.5,146.5
20140830,16,AQI,191
20140830,17,PM2.5,158.2
20140830,17,AQI,196
20140830,18,PM2.5,167.3
20140830,18,AQI,200
20140830,19,PM2.5,156.9
20140830,19,AQI,203
20140830,20,PM2.5,151.5
20140830,20,AQI,205
20140830,21,PM2.5,151.1
20140830,21,AQI,207
20140830,22,PM2.5,142.7
20140830,22,AQI,208
20140830,23,PM2.5,115.6
20140830,23,AQI,207
