date,hour,type,dongsi
20141008,0,PM2.5,261.9
20141008,0,AQI,183
20141008,1,PM2.5,262
20141008,1,AQI,194
20141008,2,PM2.5,267.7
20141008,2,AQI,203
20141008,3,PM2.5,238.6
20141008,3,AQI,210
20141008,4,PM2.5,217.1
20141008,4,AQI,216
20141008,5,PM2.5,202.1
20141008,5,AQI,221
20141008,6,PM2.5,193
20141008,6,AQI,226
20141008,7,PM2.5,188.7
20141008,7,AQI,231
20141008,8,PM2.5,185.4
20141008,8,AQI,236
20141008,9,PM2.5,191.4
20141008,9,AQI,242
20141008,10,PM2.5,207
20141008,10,AQI,249
20141008,11,PM2.5,235
20141008,11,AQI,256
20141008,12,PM2.5,244.2
20141008,12,AQI,262
20141008,13,PM2.5,243.4
20141008,13,AQI,268
20141008,14,PM2.5,
20141008,14,AQI,271
20141008,15,PM2.5,182.8
20141008,15,AQI,272
20141008,16,PM2.5,291.9
20141008,16,AQI,277
20141008,17,PM2.5,322.4
20141008,17,AQI,283
20141008,18,PM2.5,328
20141008,18,AQI,289
20141008,19,PM2.5,331.3
20141008,19,AQI,295
20141008,20,PM2.5,341
20141008,20,AQI,299
20141008,21,PM2.5,351.5
20141008,21,AQI,304
20141008,22,PM2.5,355.9
20141008,22,AQI,308
20141008,23,PM2.5,338.5
20141008,23,AQI,310
