date,hour,type,dongsi
20140331,0,PM2.5,66
20140331,0,AQI,65
20140331,1,PM2.5,99
20140331,1,AQI,66
20140331,2,PM2.5,133
20140331,2,AQI,67
20140331,3,PM2.5,157
20140331,3,AQI,68
20140331,4,PM2.5,165
20140331,4,AQI,70
20140331,5,PM2.5,143
20140331,5,AQI,72
20140331,6,PM2.5,133
20140331,6,AQI,76
20140331,7,PM2.5,148
20140331,7,AQI,82
20140331,8,PM2.5,154
20140331,8,AQI,88
20140331,9,PM2.5,180
20140331,9,AQI,96
20140331,10,PM2.5,182
20140331,10,AQI,104
20140331,11,PM2.5,206
20140331,11,AQI,114
20140331,12,PM2.5,242
20140331,12,AQI,125
20140331,13,PM2.5,275
20140331,13,AQI,138
20140331,14,PM2.5,276
20140331,14,AQI,152
20140331,15,PM2.5,238
20140331,15,AQI,166
20140331,16,PM2.5,156
20140331,16,AQI,174
20140331,17,PM2.5,81
20140331,17,AQI,178
20140331,18,PM2.5,33
20140331,18,AQI,179
20140331,19,PM2.5,64
20140331,19,AQI,181
20140331,20,PM2.5,113
20140331,20,AQI,187
20140331,21,PM2.5,91
20140331,21,AQI,190
20140331,22,PM2.5,121
20140331,22,AQI,194
20140331,23,PM2.5,136
20140331,23,AQI,199
