date,hour,type,dongsi
20140818,0,PM2.5,81.9
20140818,0,AQI,70
20140818,1,PM2.5,63
20140818,1,AQI,63
20140818,2,PM2.5,52.1
20140818,2,AQI,60
20140818,3,PM2.5,67.1
20140818,3,AQI,63
20140818,4,PM2.5,78.8
20140818,4,AQI,66
20140818,5,PM2.5,47.6
20140818,5,AQI,66
20140818,6,PM2.5,35.6
20140818,6,AQI,67
20140818,7,PM2.5,33
20140818,7,AQI,66
20140818,8,PM2.5,28
20140818,8,AQI,66
20140818,9,PM2.5,36.1
20140818,9,AQI,65
20140818,10,PM2.5,42.3
20140818,10,AQI,65
20140818,11,PM2.5,42.3
20140818,11,AQI,65
20140818,12,PM2.5,65.9
20140818,12,AQI,66
20140818,13,PM2.5,82
20140818,13,AQI,73
20140818,14,PM2.5,84.8
20140818,14,AQI,101
20140818,15,PM2.5,98
20140818,15,AQI,97
20140818,16,PM2.5,88
20140818,16,AQI,78
20140818,17,PM2.5,80.8
20140818,17,AQI,80
20140818,18,PM2.5,77.6
20140818,18,AQI,82
20140818,19,PM2.5,77.2
20140818,19,AQI,85
20140818,20,PM2.5,73.3
20140818,20,AQI,86
20140818,21,PM2.5,77.4
20140818,21,AQI,87
20140818,22,PM2.5,72.4
20140818,22,AQI,88
20140818,23,PM2.5,67.4
20140818,23,AQI,88
