date,hour,type,dongsi
20141127,0,PM2.5,333.5
20141127,0,AQI,277
20141127,1,PM2.5,328.1
20141127,1,AQI,280
20141127,2,PM2.5,311.9
20141127,2,AQI,284
20141127,3,PM2.5,211.8
20141127,3,AQI,284
20141127,4,PM2.5,86.1
20141127,4,AQI,279
20141127,5,PM2.5,21.6
20141127,5,AQI,271
20141127,6,PM2.5,3
20141127,6,AQI,263
20141127,7,PM2.5,3
20141127,7,AQI,256
20141127,8,PM2.5,3
20141127,8,AQI,250
20141127,9,PM2.5,3
20141127,9,AQI,244
20141127,10,PM2.5,3
20141127,10,AQI,238
20141127,11,PM2.5,3
20141127,11,AQI,232
20141127,12,PM2.5,3
20141127,12,AQI,225
20141127,13,PM2.5,8
20141127,13,AQI,218
20141127,14,PM2.5,3.5
20141127,14,AQI,210
20141127,15,PM2.5,3
20141127,15,AQI,201
20141127,16,PM2.5,3
20141127,16,AQI,187
20141127,17,PM2.5,3
20141127,17,AQI,172
20141127,18,PM2.5,3
20141127,18,AQI,156
20141127,19,PM2.5,6.5
20141127,19,AQI,140
20141127,20,PM2.5,4.6
20141127,20,AQI,125
20141127,21,PM2.5,7.1
20141127,21,AQI,110
20141127,22,PM2.5,18.6
20141127,22,AQI,95
20141127,23,PM2.5,25.2
20141127,23,AQI,80
