date,hour,type,dongsi
20140228,0,PM2.5,43
20140228,0,AQI,33
20140228,1,PM2.5,38
20140228,1,AQI,29
20140228,2,PM2.5,46
20140228,2,AQI,31
20140228,3,PM2.5,132
20140228,3,AQI,40
20140228,4,PM2.5,93
20140228,4,AQI,42
20140228,5,PM2.5,47
20140228,5,AQI,44
20140228,6,PM2.5,51
20140228,6,AQI,47
20140228,7,PM2.5,52
20140228,7,AQI,49
20140228,8,PM2.5,60
20140228,8,AQI,51
20140228,9,PM2.5,68
20140228,9,AQI,54
20140228,10,PM2.5,79
20140228,10,AQI,58
20140228,11,PM2.5,67
20140228,11,AQI,61
20140228,12,PM2.5,80
20140228,12,AQI,65
20140228,13,PM2.5,102
20140228,13,AQI,69
20140228,14,PM2.5,80
20140228,14,AQI,72
20140228,15,PM2.5,112
20140228,15,AQI,78
20140228,16,PM2.5,94
20140228,16,AQI,82
20140228,17,PM2.5,81
20140228,17,AQI,85
20140228,18,PM2.5,72
20140228,18,AQI,87
20140228,19,PM2.5,89
20140228,19,AQI,91
20140228,20,PM2.5,106
20140228,20,AQI,95
20140228,21,PM2.5,90
20140228,21,AQI,99
20140228,22,PM2.5,87
20140228,22,AQI,101
20140228,23,PM2.5,117
20140228,23,AQI,104
