date,hour,type,dongsi
20140724,0,PM2.5,63.6
20140724,0,AQI,45
20140724,1,PM2.5,61.4
20140724,1,AQI,45
20140724,2,PM2.5,54.6
20140724,2,AQI,46
20140724,3,PM2.5,55.5
20140724,3,AQI,48
20140724,4,PM2.5,62.4
20140724,4,AQI,51
20140724,5,PM2.5,80.2
20140724,5,AQI,54
20140724,6,PM2.5,71.9
20140724,6,AQI,58
20140724,7,PM2.5,76
20140724,7,AQI,61
20140724,8,PM2.5,79.4
20140724,8,AQI,64
20140724,9,PM2.5,76.5
20140724,9,AQI,65
20140724,10,PM2.5,83.8
20140724,10,AQI,68
20140724,11,PM2.5,112.1
20140724,11,AQI,73
20140724,12,PM2.5,103.5
20140724,12,AQI,78
20140724,13,PM2.5,96.4
20140724,13,AQI,81
20140724,14,PM2.5,86.3
20140724,14,AQI,84
20140724,15,PM2.5,69.8
20140724,15,AQI,87
20140724,16,PM2.5,70
20140724,16,AQI,89
20140724,17,PM2.5,71.9
20140724,17,AQI,92
20140724,18,PM2.5,74.6
20140724,18,AQI,94
20140724,19,PM2.5,41.4
20140724,19,AQI,94
20140724,20,PM2.5,39.2
20140724,20,AQI,94
20140724,21,PM2.5,33
20140724,21,AQI,93
20140724,22,PM2.5,60.7
20140724,22,AQI,94
20140724,23,PM2.5,98.7
20140724,23,AQI,96
