date,hour,type,dongsi
20141229,0,PM2.5,252.9
20141229,0,AQI,127
20141229,1,PM2.5,273.6
20141229,1,AQI,141
20141229,2,PM2.5,263.5
20141229,2,AQI,153
20141229,3,PM2.5,264.1
20141229,3,AQI,165
20141229,4,PM2.5,240.9
20141229,4,AQI,173
20141229,5,PM2.5,222
20141229,5,AQI,180
20141229,6,PM2.5,162.8
20141229,6,AQI,182
20141229,7,PM2.5,112.6
20141229,7,AQI,180
20141229,8,PM2.5,74.8
20141229,8,AQI,176
20141229,9,PM2.5,67.3
20141229,9,AQI,172
20141229,10,PM2.5,86.5
20141229,10,AQI,176
20141229,11,PM2.5,81.2
20141229,11,AQI,178
20141229,12,PM2.5,53.3
20141229,12,AQI,179
20141229,13,PM2.5,22.5
20141229,13,AQI,178
20141229,14,PM2.5,9.8
20141229,14,AQI,178
20141229,15,PM2.5,9.3
20141229,15,AQI,177
20141229,16,PM2.5,8.9
20141229,16,AQI,177
20141229,17,PM2.5,34.5
20141229,17,AQI,177
20141229,18,PM2.5,95
20141229,18,AQI,181
20141229,19,PM2.5,79.3
20141229,19,AQI,178
20141229,20,PM2.5,90.3
20141229,20,AQI,175
20141229,21,PM2.5,85.9
20141229,21,AQI,168
20141229,22,PM2.5,85.1
20141229,22,AQI,160
20141229,23,PM2.5,87.4
20141229,23,AQI,151
