date,hour,type,dongsi
20141214,0,PM2.5,90.3
20141214,0,AQI,67
20141214,1,PM2.5,102.1
20141214,1,AQI,70
20141214,2,PM2.5,121.1
20141214,2,AQI,75
20141214,3,PM2.5,108.6
20141214,3,AQI,78
20141214,4,PM2.5,70
20141214,4,AQI,80
20141214,5,PM2.5,51.8
20141214,5,AQI,81
20141214,6,PM2.5,54.5
20141214,6,AQI,82
20141214,7,PM2.5,41.3
20141214,7,AQI,83
20141214,8,PM2.5,33.5
20141214,8,AQI,84
20141214,9,PM2.5,40.4
20141214,9,AQI,85
20141214,10,PM2.5,34.8
20141214,10,AQI,85
20141214,11,PM2.5,25.8
20141214,11,AQI,84
20141214,12,PM2.5,26.4
20141214,12,AQI,83
20141214,13,PM2.5,31.3
20141214,13,AQI,82
20141214,14,PM2.5,39.2
20141214,14,AQI,83
20141214,15,PM2.5,30.5
20141214,15,AQI,83
20141214,16,PM2.5,33.2
20141214,16,AQI,82
20141214,17,PM2.5,68.5
20141214,17,AQI,83
20141214,18,PM2.5,103.4
20141214,18,AQI,85
20141214,19,PM2.5,111.9
20141214,19,AQI,87
20141214,20,PM2.5,96.2
20141214,20,AQI,88
20141214,21,PM2.5,84.4
20141214,21,AQI,88
20141214,22,PM2.5,76.4
20141214,22,AQI,88
20141214,23,PM2.5,96.5
20141214,23,AQI,89
