date,hour,type,dongsi
20140702,0,PM2.5,28.7
20140702,0,AQI,162
20140702,1,PM2.5,32.4
20140702,1,AQI,159
20140702,2,PM2.5,32.7
20140702,2,AQI,157
20140702,3,PM2.5,37.6
20140702,3,AQI,155
20140702,4,PM2.5,39.2
20140702,4,AQI,153
20140702,5,PM2.5,46.3
20140702,5,AQI,150
20140702,6,PM2.5,49.9
20140702,6,AQI,147
20140702,7,PM2.5,58.4
20140702,7,AQI,144
20140702,8,PM2.5,51
20140702,8,AQI,140
20140702,9,PM2.5,39.9
20140702,9,AQI,135
20140702,10,PM2.5,36.3
20140702,10,AQI,130
20140702,11,PM2.5,45.5
20140702,11,AQI,125
20140702,12,PM2.5,52.4
20140702,12,AQI,119
20140702,13,PM2.5,55.6
20140702,13,AQI,115
20140702,14,PM2.5,67
20140702,14,AQI,111
20140702,15,PM2.5,76.1
20140702,15,AQI,107
20140702,16,PM2.5,78.8
20140702,16,AQI,103
20140702,17,PM2.5,92.4
20140702,17,AQI,100
20140702,18,PM2.5,85.5
20140702,18,AQI,96
20140702,19,PM2.5,100.1
20140702,19,AQI,92
20140702,20,PM2.5,101.1
20140702,20,AQI,86
20140702,21,PM2.5,118.6
20140702,21,AQI,82
20140702,22,PM2.5,111.5
20140702,22,AQI,85
20140702,23,PM2.5,126.2
20140702,23,AQI,88
