date,hour,type,dongsi
20141228,0,PM2.5,
20141228,0,AQI,230
20141228,1,PM2.5,
20141228,1,AQI,230
20141228,2,PM2.5,
20141228,2,AQI,231
20141228,3,PM2.5,
20141228,3,AQI,233
20141228,4,PM2.5,
20141228,4,AQI,235
20141228,5,PM2.5,
20141228,5,AQI,237
20141228,6,PM2.5,
20141228,6,AQI,240
20141228,7,PM2.5,
20141228,7,AQI,242
20141228,8,PM2.5,
20141228,8,AQI,245
20141228,9,PM2.5,
20141228,9,AQI,245
20141228,10,PM2.5,32.9
20141228,10,AQI,227
20141228,11,PM2.5,37.2
20141228,11,AQI,209
20141228,12,PM2.5,37.8
20141228,12,AQI,184
20141228,13,PM2.5,33.8
20141228,13,AQI,154
20141228,14,PM2.5,17.4
20141228,14,AQI,121
20141228,15,PM2.5,17.9
20141228,15,AQI,86
20141228,16,PM2.5,23.8
20141228,16,AQI,64
20141228,17,PM2.5,25.3
20141228,17,AQI,65
20141228,18,PM2.5,37.9
20141228,18,AQI,67
20141228,19,PM2.5,120.2
20141228,19,AQI,73
20141228,20,PM2.5,141.3
20141228,20,AQI,80
20141228,21,PM2.5,208.9
20141228,21,AQI,89
20141228,22,PM2.5,222.1
20141228,22,AQI,99
20141228,23,PM2.5,237.3
20141228,23,AQI,113
