date,hour,type,dongsi
20140722,0,PM2.5,8.6
20140722,0,AQI,35
20140722,1,PM2.5,4.1
20140722,1,AQI,32
20140722,2,PM2.5,8.1
20140722,2,AQI,29
20140722,3,PM2.5,10.3
20140722,3,AQI,26
20140722,4,PM2.5,6.1
20140722,4,AQI,22
20140722,5,PM2.5,10.1
20140722,5,AQI,25
20140722,6,PM2.5,9.6
20140722,6,AQI,24
20140722,7,PM2.5,10.2
20140722,7,AQI,22
20140722,8,PM2.5,7.3
20140722,8,AQI,27
20140722,9,PM2.5,8.2
20140722,9,AQI,25
20140722,10,PM2.5,7.2
20140722,10,AQI,23
20140722,11,PM2.5,11.8
20140722,11,AQI,20
20140722,12,PM2.5,10.3
20140722,12,AQI,22
20140722,13,PM2.5,14.1
20140722,13,AQI,21
20140722,14,PM2.5,16.7
20140722,14,AQI,22
20140722,15,PM2.5,15.8
20140722,15,AQI,17
20140722,16,PM2.5,16.1
20140722,16,AQI,20
20140722,17,PM2.5,14.2
20140722,17,AQI,19
20140722,18,PM2.5,13.7
20140722,18,AQI,18
20140722,19,PM2.5,13.4
20140722,19,AQI,23
20140722,20,PM2.5,17.6
20140722,20,AQI,28
20140722,21,PM2.5,23.9
20140722,21,AQI,29
20140722,22,PM2.5,
20140722,22,AQI,
20140722,23,PM2.5,
20140722,23,AQI,
