date,hour,type,dongsi
20140510,0,PM2.5,51.5
20140510,0,AQI,89
20140510,1,PM2.5,46.9
20140510,1,AQI,87
20140510,2,PM2.5,41.5
20140510,2,AQI,86
20140510,3,PM2.5,38
20140510,3,AQI,84
20140510,4,PM2.5,34
20140510,4,AQI,83
20140510,5,PM2.5,39.6
20140510,5,AQI,81
20140510,6,PM2.5,42.9
20140510,6,AQI,80
20140510,7,PM2.5,36.7
20140510,7,AQI,79
20140510,8,PM2.5,40.5
20140510,8,AQI,78
20140510,9,PM2.5,45.3
20140510,9,AQI,76
20140510,10,PM2.5,50.7
20140510,10,AQI,75
20140510,11,PM2.5,54.4
20140510,11,AQI,75
20140510,12,PM2.5,61.1
20140510,12,AQI,75
20140510,13,PM2.5,58.3
20140510,13,AQI,75
20140510,14,PM2.5,59
20140510,14,AQI,75
20140510,15,PM2.5,62.1
20140510,15,AQI,74
20140510,16,PM2.5,62.1
20140510,16,AQI,73
20140510,17,PM2.5,62.2
20140510,17,AQI,74
20140510,18,PM2.5,69.5
20140510,18,AQI,74
20140510,19,PM2.5,65
20140510,19,AQI,75
20140510,20,PM2.5,76.8
20140510,20,AQI,75
20140510,21,PM2.5,66.2
20140510,21,AQI,74
20140510,22,PM2.5,35.9
20140510,22,AQI,74
20140510,23,PM2.5,43
20140510,23,AQI,74
