date,hour,type,dongsi
20140521,0,PM2.5,117.6
20140521,0,AQI,119
20140521,1,PM2.5,105.4
20140521,1,AQI,113
20140521,2,PM2.5,90
20140521,2,AQI,106
20140521,3,PM2.5,92.8
20140521,3,AQI,99
20140521,4,PM2.5,90.6
20140521,4,AQI,92
20140521,5,PM2.5,94.1
20140521,5,AQI,87
20140521,6,PM2.5,85.2
20140521,6,AQI,84
20140521,7,PM2.5,75.5
20140521,7,AQI,83
20140521,8,PM2.5,72.9
20140521,8,AQI,85
20140521,9,PM2.5,79
20140521,9,AQI,88
20140521,10,PM2.5,88.3
20140521,10,AQI,91
20140521,11,PM2.5,95
20140521,11,AQI,95
20140521,12,PM2.5,105.2
20140521,12,AQI,100
20140521,13,PM2.5,110.7
20140521,13,AQI,105
20140521,14,PM2.5,116
20140521,14,AQI,109
20140521,15,PM2.5,127.5
20140521,15,AQI,122
20140521,16,PM2.5,131.4
20140521,16,AQI,129
20140521,17,PM2.5,146.3
20140521,17,AQI,125
20140521,18,PM2.5,121.5
20140521,18,AQI,130
20140521,19,PM2.5,133.2
20140521,19,AQI,135
20140521,20,PM2.5,143.2
20140521,20,AQI,141
20140521,21,PM2.5,160.4
20140521,21,AQI,144
20140521,22,PM2.5,165.3
20140521,22,AQI,146
20140521,23,PM2.5,150.3
20140521,23,AQI,147
