date,hour,type,dongsi
20140309,0,PM2.5,54
20140309,0,AQI,189
20140309,1,PM2.5,49
20140309,1,AQI,184
20140309,2,PM2.5,67
20140309,2,AQI,181
20140309,3,PM2.5,67
20140309,3,AQI,179
20140309,4,PM2.5,34
20140309,4,AQI,175
20140309,5,PM2.5,116
20140309,5,AQI,175
20140309,6,PM2.5,134
20140309,6,AQI,175
20140309,7,PM2.5,111
20140309,7,AQI,175
20140309,8,PM2.5,90
20140309,8,AQI,172
20140309,9,PM2.5,69
20140309,9,AQI,168
20140309,10,PM2.5,107
20140309,10,AQI,165
20140309,11,PM2.5,141
20140309,11,AQI,164
20140309,12,PM2.5,126
20140309,12,AQI,162
20140309,13,PM2.5,156
20140309,13,AQI,162
20140309,14,PM2.5,153
20140309,14,AQI,162
20140309,15,PM2.5,153
20140309,15,AQI,158
20140309,16,PM2.5,
20140309,16,AQI,155
20140309,17,PM2.5,90
20140309,17,AQI,150
20140309,18,PM2.5,91
20140309,18,AQI,147
20140309,19,PM2.5,113
20140309,19,AQI,143
20140309,20,PM2.5,94
20140309,20,AQI,139
20140309,21,PM2.5,78
20140309,21,AQI,132
20140309,22,PM2.5,80
20140309,22,AQI,128
20140309,23,PM2.5,72
20140309,23,AQI,127
