date,hour,type,dongsi
20140430,0,PM2.5,54.8
20140430,0,AQI,108
20140430,1,PM2.5,79.6
20140430,1,AQI,109
20140430,2,PM2.5,78.6
20140430,2,AQI,109
20140430,3,PM2.5,80.6
20140430,3,AQI,109
20140430,4,PM2.5,92.3
20140430,4,AQI,110
20140430,5,PM2.5,93.8
20140430,5,AQI,111
20140430,6,PM2.5,99.3
20140430,6,AQI,113
20140430,7,PM2.5,104.6
20140430,7,AQI,115
20140430,8,PM2.5,111.2
20140430,8,AQI,117
20140430,9,PM2.5,123.8
20140430,9,AQI,119
20140430,10,PM2.5,136
20140430,10,AQI,121
20140430,11,PM2.5,278.8
20140430,11,AQI,132
20140430,12,PM2.5,
20140430,12,AQI,132
20140430,13,PM2.5,53.2
20140430,13,AQI,130
20140430,14,PM2.5,88.3
20140430,14,AQI,129
20140430,15,PM2.5,79.4
20140430,15,AQI,130
20140430,16,PM2.5,77
20140430,16,AQI,130
20140430,17,PM2.5,67.4
20140430,17,AQI,130
20140430,18,PM2.5,66.8
20140430,18,AQI,126
20140430,19,PM2.5,79.4
20140430,19,AQI,126
20140430,20,PM2.5,77.5
20140430,20,AQI,126
20140430,21,PM2.5,72.3
20140430,21,AQI,125
20140430,22,PM2.5,73.6
20140430,22,AQI,124
20140430,23,PM2.5,76.3
20140430,23,AQI,123
