date,hour,type,dongsi
20140326,0,PM2.5,197
20140326,0,AQI,246
20140326,1,PM2.5,207
20140326,1,AQI,243
20140326,2,PM2.5,214
20140326,2,AQI,240
20140326,3,PM2.5,216
20140326,3,AQI,237
20140326,4,PM2.5,220
20140326,4,AQI,234
20140326,5,PM2.5,241
20140326,5,AQI,233
20140326,6,PM2.5,260
20140326,6,AQI,236
20140326,7,PM2.5,273
20140326,7,AQI,240
20140326,8,PM2.5,285
20140326,8,AQI,245
20140326,9,PM2.5,301
20140326,9,AQI,250
20140326,10,PM2.5,318
20140326,10,AQI,254
20140326,11,PM2.5,341
20140326,11,AQI,260
20140326,12,PM2.5,294
20140326,12,AQI,265
20140326,13,PM2.5,295
20140326,13,AQI,269
20140326,14,PM2.5,347
20140326,14,AQI,275
20140326,15,PM2.5,273
20140326,15,AQI,277
20140326,16,PM2.5,263
20140326,16,AQI,281
20140326,17,PM2.5,287
20140326,17,AQI,286
20140326,18,PM2.5,323
20140326,18,AQI,295
20140326,19,PM2.5,351
20140326,19,AQI,304
20140326,20,PM2.5,373
20140326,20,AQI,313
20140326,21,PM2.5,385
20140326,21,AQI,323
20140326,22,PM2.5,396
20140326,22,AQI,335
20140326,23,PM2.5,403
20140326,23,AQI,344
