date,hour,type,dongsi
20140108,0,PM2.5,18
20140108,0,AQI,127
20140108,1,PM2.5,15
20140108,1,AQI,118
20140108,2,PM2.5,15
20140108,2,AQI,109
20140108,3,PM2.5,14
20140108,3,AQI,101
20140108,4,PM2.5,15
20140108,4,AQI,92
20140108,5,PM2.5,14
20140108,5,AQI,82
20140108,6,PM2.5,12
20140108,6,AQI,74
20140108,7,PM2.5,20
20140108,7,AQI,66
20140108,8,PM2.5,19
20140108,8,AQI,57
20140108,9,PM2.5,17
20140108,9,AQI,50
20140108,10,PM2.5,14
20140108,10,AQI,42
20140108,11,PM2.5,15
20140108,11,AQI,36
20140108,12,PM2.5,21
20140108,12,AQI,34
20140108,13,PM2.5,19
20140108,13,AQI,33
20140108,14,PM2.5,19
20140108,14,AQI,31
20140108,15,PM2.5,22
20140108,15,AQI,30
20140108,16,PM2.5,21
20140108,16,AQI,29
20140108,17,PM2.5,24
20140108,17,AQI,29
20140108,18,PM2.5,16
20140108,18,AQI,28
20140108,19,PM2.5,21
20140108,19,AQI,27
20140108,20,PM2.5,18
20140108,20,AQI,26
20140108,21,PM2.5,18
20140108,21,AQI,25
20140108,22,PM2.5,17
20140108,22,AQI,25
20140108,23,PM2.5,16
20140108,23,AQI,25
