date,hour,type,dongsi
20140927,0,PM2.5,119.3
20140927,0,AQI,179
20140927,1,PM2.5,75.6
20140927,1,AQI,180
20140927,2,PM2.5,32.9
20140927,2,AQI,177
20140927,3,PM2.5,3.2
20140927,3,AQI,173
20140927,4,PM2.5,3
20140927,4,AQI,167
20140927,5,PM2.5,10.8
20140927,5,AQI,162
20140927,6,PM2.5,17.5
20140927,6,AQI,158
20140927,7,PM2.5,21.8
20140927,7,AQI,152
20140927,8,PM2.5,21.1
20140927,8,AQI,148
20140927,9,PM2.5,11.5
20140927,9,AQI,142
20140927,10,PM2.5,18.5
20140927,10,AQI,137
20140927,11,PM2.5,3.4
20140927,11,AQI,132
20140927,12,PM2.5,3
20140927,12,AQI,125
20140927,13,PM2.5,3
20140927,13,AQI,118
20140927,14,PM2.5,3
20140927,14,AQI,110
20140927,15,PM2.5,4.2
20140927,15,AQI,102
20140927,16,PM2.5,6.2
20140927,16,AQI,94
20140927,17,PM2.5,10
20140927,17,AQI,85
20140927,18,PM2.5,14
20140927,18,AQI,76
20140927,19,PM2.5,16.7
20140927,19,AQI,67
20140927,20,PM2.5,34.5
20140927,20,AQI,58
20140927,21,PM2.5,43.8
20140927,21,AQI,58
20140927,22,PM2.5,33.7
20140927,22,AQI,57
20140927,23,PM2.5,51.2
20140927,23,AQI,60
