date,hour,type,dongsi
20140320,0,PM2.5,8
20140320,0,AQI,64
20140320,1,PM2.5,4
20140320,1,AQI,62
20140320,2,PM2.5,4
20140320,2,AQI,60
20140320,3,PM2.5,9
20140320,3,AQI,59
20140320,4,PM2.5,5
20140320,4,AQI,58
20140320,5,PM2.5,8
20140320,5,AQI,56
20140320,6,PM2.5,8
20140320,6,AQI,54
20140320,7,PM2.5,6
20140320,7,AQI,53
20140320,8,PM2.5,10
20140320,8,AQI,52
20140320,9,PM2.5,8
20140320,9,AQI,51
20140320,10,PM2.5,10
20140320,10,AQI,50
20140320,11,PM2.5,7
20140320,11,AQI,48
20140320,12,PM2.5,6
20140320,12,AQI,46
20140320,13,PM2.5,12
20140320,13,AQI,44
20140320,14,PM2.5,8
20140320,14,AQI,41
20140320,15,PM2.5,12
20140320,15,AQI,37
20140320,16,PM2.5,10
20140320,16,AQI,34
20140320,17,PM2.5,13
20140320,17,AQI,31
20140320,18,PM2.5,8
20140320,18,AQI,30
20140320,19,PM2.5,13
20140320,19,AQI,30
20140320,20,PM2.5,12
20140320,20,AQI,33
20140320,21,PM2.5,27
20140320,21,AQI,38
20140320,22,PM2.5,29
20140320,22,AQI,40
20140320,23,PM2.5,14
20140320,23,AQI,18
