date,hour,type,dongsi
20140327,0,PM2.5,412
20140327,0,AQI,353
20140327,1,PM2.5,420
20140327,1,AQI,362
20140327,2,PM2.5,419
20140327,2,AQI,371
20140327,3,PM2.5,402
20140327,3,AQI,378
20140327,4,PM2.5,330
20140327,4,AQI,383
20140327,5,PM2.5,309
20140327,5,AQI,386
20140327,6,PM2.5,360
20140327,6,AQI,390
20140327,7,PM2.5,353
20140327,7,AQI,393
20140327,8,PM2.5,318
20140327,8,AQI,395
20140327,9,PM2.5,308
20140327,9,AQI,395
20140327,10,PM2.5,320
20140327,10,AQI,395
20140327,11,PM2.5,345
20140327,11,AQI,395
20140327,12,PM2.5,395
20140327,12,AQI,399
20140327,13,PM2.5,372
20140327,13,AQI,402
20140327,14,PM2.5,161
20140327,14,AQI,395
20140327,15,PM2.5,95
20140327,15,AQI,387
20140327,16,PM2.5,
20140327,16,AQI,
20140327,17,PM2.5,77
20140327,17,AQI,372
20140327,18,PM2.5,81
20140327,18,AQI,362
20140327,19,PM2.5,92
20140327,19,AQI,351
20140327,20,PM2.5,101
20140327,20,AQI,339
20140327,21,PM2.5,115
20140327,21,AQI,328
20140327,22,PM2.5,119
20140327,22,AQI,317
20140327,23,PM2.5,121
20140327,23,AQI,305
