date,hour,type,dongsi
20140808,0,PM2.5,44.7
20140808,0,AQI,98
20140808,1,PM2.5,50.1
20140808,1,AQI,94
20140808,2,PM2.5,50.5
20140808,2,AQI,89
20140808,3,PM2.5,55.7
20140808,3,AQI,86
20140808,4,PM2.5,53.1
20140808,4,AQI,83
20140808,5,PM2.5,54.5
20140808,5,AQI,81
20140808,6,PM2.5,54.3
20140808,6,AQI,78
20140808,7,PM2.5,67.5
20140808,7,AQI,77
20140808,8,PM2.5,82.7
20140808,8,AQI,77
20140808,9,PM2.5,93.6
20140808,9,AQI,79
20140808,10,PM2.5,101.9
20140808,10,AQI,81
20140808,11,PM2.5,95.4
20140808,11,AQI,82
20140808,12,PM2.5,84.3
20140808,12,AQI,84
20140808,13,PM2.5,61.8
20140808,13,AQI,84
20140808,14,PM2.5,52.2
20140808,14,AQI,85
20140808,15,PM2.5,39.1
20140808,15,AQI,84
20140808,16,PM2.5,38.6
20140808,16,AQI,84
20140808,17,PM2.5,46.1
20140808,17,AQI,90
20140808,18,PM2.5,54.4
20140808,18,AQI,106
20140808,19,PM2.5,69.8
20140808,19,AQI,108
20140808,20,PM2.5,74.7
20140808,20,AQI,86
20140808,21,PM2.5,59.7
20140808,21,AQI,85
20140808,22,PM2.5,62.7
20140808,22,AQI,84
20140808,23,PM2.5,68.9
20140808,23,AQI,86
